2619	pg_statistic	r	pg_catalog	29	stavalues3	2277	-1	f
2619	pg_statistic	r	pg_catalog	30	stavalues4	2277	-1	f
2619	pg_statistic	r	pg_catalog	31	stavalues5	2277	-1	f
2620	pg_trigger	r	pg_catalog	1	oid	26	-1	t
2620	pg_trigger	r	pg_catalog	2	tgrelid	26	-1	t
2620	pg_trigger	r	pg_catalog	3	tgparentid	26	-1	t
2620	pg_trigger	r	pg_catalog	4	tgname	19	-1	t
2620	pg_trigger	r	pg_catalog	5	tgfoid	26	-1	t
2620	pg_trigger	r	pg_catalog	6	tgtype	21	-1	t
2620	pg_trigger	r	pg_catalog	7	tgenabled	18	-1	t
2620	pg_trigger	r	pg_catalog	8	tgisinternal	16	-1	t
2620	pg_trigger	r	pg_catalog	9	tgconstrrelid	26	-1	t
2620	pg_trigger	r	pg_catalog	10	tgconstrindid	26	-1	t
2620	pg_trigger	r	pg_catalog	11	tgconstraint	26	-1	t
2620	pg_trigger	r	pg_catalog	12	tgdeferrable	16	-1	t
2620	pg_trigger	r	pg_catalog	13	tginitdeferred	16	-1	t
2620	pg_trigger	r	pg_catalog	14	tgnargs	21	-1	t
2620	pg_trigger	r	pg_catalog	15	tgattr	22	-1	t
2620	pg_trigger	r	pg_catalog	16	tgargs	17	-1	t
2620	pg_trigger	r	pg_catalog	17	tgqual	194	-1	f
2620	pg_trigger	r	pg_catalog	18	tgoldtable	19	-1	f
